race_type,race,race_precincts_reported,race_total_precincts,race_yes_votes,race_no_votes,county_name,fips,county_reporting_precincts,county_total_precincts,party,candidate_id,candidate_name,county_yes_votes,county_no_votes
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Clay,047,0,79,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35696,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Clay,047,0,79,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35697,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Clinton,049,0,7,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35698,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Clinton,049,0,7,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35699,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Cole,051,0,36,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35700,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Cole,051,0,36,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35701,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Cooper,053,0,11,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35702,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Cooper,053,0,11,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35703,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Crawford,055,0,9,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35704,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Crawford,055,0,9,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35705,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Dade,057,0,9,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35706,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Dade,057,0,9,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35707,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Dallas,059,0,13,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35708,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Dallas,059,0,13,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35709,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Daviess,061,0,7,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35710,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Daviess,061,0,7,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35711,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,De Kalb,063,0,9,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35712,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,De Kalb,063,0,9,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35713,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Dent,065,0,9,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35714,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Dent,065,0,9,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35715,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Douglas,067,0,14,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35716,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Douglas,067,0,14,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35717,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Dunklin,069,0,19,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35718,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Dunklin,069,0,19,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35719,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Franklin,071,0,51,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35720,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Franklin,071,0,51,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35721,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Gasconade,073,0,18,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35722,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Gasconade,073,0,18,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35723,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Gentry,075,0,11,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35724,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Gentry,075,0,11,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35725,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Greene,077,0,76,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35726,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Greene,077,0,76,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35727,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Grundy,079,0,10,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35728,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Grundy,079,0,10,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35729,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Harrison,081,0,10,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35730,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Harrison,081,0,10,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35731,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Henry,083,0,10,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35732,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Henry,083,0,10,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35733,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Hickory,085,0,10,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35734,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Hickory,085,0,10,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35735,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Holt,087,0,7,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35736,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Holt,087,0,7,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35737,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Howard,089,0,9,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35738,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Howard,089,0,9,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35739,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Howell,091,0,21,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35740,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Howell,091,0,21,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35741,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Iron,093,0,10,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35742,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Iron,093,0,10,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35743,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Jackson,095,0,207,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35744,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Jackson,095,0,207,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35745,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Jasper,097,0,47,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35746,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Jasper,097,0,47,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35747,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Jefferson,099,0,57,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35748,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Jefferson,099,0,57,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35749,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Johnson,101,0,11,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35750,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Johnson,101,0,11,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35751,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Kansas City,,0,150,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35752,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Kansas City,,0,150,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35753,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Knox,103,0,7,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35754,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Knox,103,0,7,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35755,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Laclede,105,0,17,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35756,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Laclede,105,0,17,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35757,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Lafayette,107,0,15,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35758,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Lafayette,107,0,15,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35759,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Lawrence,109,0,20,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35760,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Lawrence,109,0,20,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35761,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Lewis,111,0,7,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35762,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Lewis,111,0,7,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35763,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Lincoln,113,0,22,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35764,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Lincoln,113,0,22,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35765,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Linn,115,0,14,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35766,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Linn,115,0,14,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35767,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Livingston,117,0,12,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35768,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Livingston,117,0,12,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35769,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Macon,121,0,12,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35770,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Macon,121,0,12,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35771,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Madison,123,0,8,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35772,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Madison,123,0,8,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35773,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Maries,125,0,12,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35774,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Maries,125,0,12,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35775,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Marion,127,0,17,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35776,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Marion,127,0,17,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35777,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,McDonald,119,0,19,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35778,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,McDonald,119,0,19,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35779,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Mercer,129,0,11,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35780,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Mercer,129,0,11,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35781,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Miller,131,0,20,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35782,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Miller,131,0,20,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35783,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Mississippi,133,0,9,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35784,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Mississippi,133,0,9,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35785,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Moniteau,135,0,11,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35786,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Moniteau,135,0,11,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35787,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Monroe,137,0,9,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35788,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Monroe,137,0,9,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35789,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Montgomery,139,0,11,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35790,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Montgomery,139,0,11,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35791,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Morgan,141,0,11,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35792,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Morgan,141,0,11,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35793,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,New Madrid,143,0,19,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35794,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,New Madrid,143,0,19,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35795,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Newton,145,0,25,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35796,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Newton,145,0,25,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35797,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Nodaway,147,0,18,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35798,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Nodaway,147,0,18,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35799,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Oregon,149,0,16,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35800,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Oregon,149,0,16,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35801,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Osage,151,0,18,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35802,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Osage,151,0,18,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35803,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Ozark,153,0,11,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35804,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Ozark,153,0,11,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35805,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Pemiscot,155,0,19,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35806,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Pemiscot,155,0,19,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35807,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Perry,157,0,19,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35808,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Perry,157,0,19,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35809,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Pettis,159,0,20,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35810,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Pettis,159,0,20,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35811,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Phelps,161,0,21,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35812,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Phelps,161,0,21,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35813,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Pike,163,0,15,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35814,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Pike,163,0,15,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35815,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Platte,165,0,30,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35816,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Platte,165,0,30,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35817,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Polk,167,0,22,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35818,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Polk,167,0,22,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35819,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Pulaski,169,0,10,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35820,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Pulaski,169,0,10,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35821,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Putnam,171,0,8,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35822,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Putnam,171,0,8,Nonpartisan,750074134,Laura Denvir Stith-No Votes,35823,(null)
MISSOURI SUPREME COURT,Missouri Supreme Court,0,3327,8351420,0,Ralls,173,0,8,Nonpartisan,750074134,Laura Denvir Stith-Yes Votes,35824,(null)
